Id	Word	Percentage Known	Prevalence	N	Length	Coltheart's N	OLD20	Relative Frequency	Zipf	Relative Contextual Diversity	Logarithm Contextual Diversity
31982	quatre	1.00	2.58	426	6	2	1.85	175.68	5.25	284819.53	5.46
28599	paraula	1.00	2.58	410	7	1	1.85	175.58	5.24	217432.64	5.34
35112	segon	1.00	2.43	400	5	1	1.80	174.99	5.24	293649.95	5.47
36297	sou	0.99	2.26	422	3	26	1.00	174.94	5.24	307079.78	5.49
33128	rei	1.00	2.58	415	3	17	1.00	174.90	5.24	186437.05	5.27
24527	mans	1.00	2.44	438	4	31	1.00	174.54	5.24	334854.59	5.53
28945	pau	1.00	2.58	417	3	34	1.00	174.33	5.24	233833.68	5.37
31019	pregunta	0.99	2.18	411	8	4	1.55	173.44	5.24	275133.41	5.44
34854	sant	1.00	2.44	422	4	18	1.00	173.20	5.24	196990.77	5.29
30440	policia	0.99	2.08	430	7	1	1.90	173.17	5.24	181528.63	5.26
22612	joc	1.00	2.58	416	3	20	1.00	171.69	5.24	251292.47	5.40
30775	posat	0.98	1.93	411	5	11	1.05	170.90	5.23	341545.74	5.53
35836	situació	1.00	2.58	403	8	0	2.60	170.15	5.23	258423.36	5.41
20323	gust	1.00	2.58	405	4	7	1.25	170.09	5.23	299758.74	5.48
25737	mirar	1.00	2.44	431	5	13	1.00	169.15	5.23	337754.48	5.53
10571	culpa	1.00	2.44	419	5	6	1.50	169.06	5.23	300388.63	5.48
28737	partir	0.97	1.85	436	6	6	1.45	168.94	5.23	304477.01	5.48
38256	tranquil	1.00	2.33	412	8	0	2.10	166.94	5.22	304025.39	5.48
1443	alhora	0.98	2.02	421	6	1	1.95	166.29	5.22	261026.14	5.42
7292	carrer	1.00	2.44	408	6	12	1.15	166.08	5.22	258696.71	5.41
28662	parla	1.00	2.58	416	5	18	1.00	166.04	5.22	292128.69	5.47
16316	estona	1.00	2.43	401	6	8	1.55	165.21	5.22	335983.65	5.53
23858	lluny	1.00	2.34	431	5	4	1.60	164.76	5.22	312059.52	5.49
7808	centre	1.00	2.58	413	6	8	1.25	163.81	5.21	248475.77	5.40
30090	pla	0.99	2.26	439	3	13	1.00	163.30	5.21	229115.41	5.36
10729	dalt	1.00	2.33	401	4	6	1.50	162.42	5.21	293875.76	5.47
27128	normal	1.00	2.43	393	6	2	1.75	161.28	5.21	302931.98	5.48
6809	canviar	0.99	2.18	404	7	2	1.60	161.08	5.21	308089.99	5.49
27037	nivell	1.00	2.44	423	6	1	1.70	160.41	5.21	208043.64	5.32
37222	telèfon	1.00	2.58	424	7	1	2.60	159.86	5.20	207187.94	5.32
37852	toca	0.99	2.19	428	4	29	1.00	158.94	5.20	315886.43	5.50
39007	ui	0.77	0.73	426	2	29	1.00	158.71	5.20	244577.55	5.39
36139	son	0.98	2.03	435	3	23	1.00	157.94	5.20	189384.49	5.28
10039	cos	1.00	2.44	424	3	36	1.00	157.88	5.20	245409.49	5.39
12308	diferent	1.00	2.35	442	8	2	2.00	157.44	5.20	297191.62	5.47
7499	català	1.00	2.44	438	6	0	1.95	157.42	5.20	159185.18	5.20
24936	matar	1.00	2.58	418	5	14	1.00	157.01	5.20	190941.40	5.28
22741	just	1.00	2.58	395	4	5	1.25	156.43	5.19	308803.08	5.49
18187	fons	1.00	2.33	403	4	25	1.00	156.15	5.19	268121.37	5.43
26201	morir	1.00	2.58	438	5	8	1.40	155.34	5.19	248095.46	5.40
17625	feu	0.98	2.03	427	3	24	1.00	154.72	5.19	300935.34	5.48
12873	donat	0.99	2.13	431	5	14	1.00	154.64	5.19	309920.25	5.49
15710	especial	0.99	2.19	434	8	3	1.85	153.10	5.19	305653.61	5.49
37848	to	0.91	1.29	437	2	31	1.00	152.77	5.18	158864.29	5.20
6570	camí	1.00	2.58	411	4	12	1.15	152.70	5.18	273315.03	5.44
29103	pel·lícula	1.00	2.58	407	10	0	3.75	152.35	5.18	140716.18	5.15
405	aconseguir	0.99	2.08	436	10	5	1.55	152.33	5.18	298059.21	5.47
3515	atenció	1.00	2.44	434	7	0	2.00	152.17	5.18	278057.07	5.44
18824	futur	1.00	2.43	398	5	0	1.90	151.42	5.18	247631.95	5.39
23841	llum	1.00	2.44	418	4	12	1.15	150.50	5.18	238278.60	5.38
36003	sola	1.00	2.33	413	4	42	1.00	148.83	5.17	277153.83	5.44
39807	viatge	1.00	2.58	430	6	1	1.60	148.20	5.17	239906.82	5.38
12770	doctor	0.99	2.13	424	6	0	1.65	148.08	5.17	122579.96	5.09
12962	dret	1.00	2.58	432	4	5	1.45	147.75	5.17	260491.32	5.42
36078	sols	0.96	1.75	399	4	31	1.00	145.24	5.16	297857.17	5.47
14795	època	1.00	2.33	405	5	3	1.80	144.55	5.16	223375.05	5.35
28490	paper	1.00	2.58	426	5	14	1.00	144.05	5.16	236852.43	5.37
37748	tipus	0.99	2.25	407	5	7	1.60	143.29	5.16	234475.46	5.37
15625	espai	1.00	2.44	419	5	4	1.55	142.79	5.16	228960.91	5.36
39300	vaja	0.93	1.44	410	4	12	1.40	142.76	5.16	256212.79	5.41
31062	prendre	0.98	1.94	417	7	2	1.75	142.63	5.15	280790.58	5.45
18072	foc	1.00	2.44	424	3	24	1.00	142.20	5.15	211418.93	5.33
36167	sopar	1.00	2.58	436	5	14	1.05	141.92	5.15	208542.80	5.32
9183	conèixer	0.99	2.25	409	8	1	2.45	141.79	5.15	279007.86	5.45
35819	sistema	1.00	2.44	412	7	0	2.45	141.18	5.15	202410.24	5.31
17224	fantàstic	1.00	2.43	402	9	0	2.70	140.38	5.15	265173.93	5.42
27237	número	0.97	1.80	412	6	1	2.00	140.05	5.15	215459.76	5.33
7882	cert	1.00	2.58	435	4	13	1.00	139.63	5.15	286126.86	5.46
38521	tret	1.00	2.43	402	4	12	1.00	139.33	5.14	273683.46	5.44
12899	dormir	1.00	2.34	419	6	6	1.45	139.18	5.14	233726.72	5.37
19329	general	1.00	2.58	396	7	3	1.70	138.75	5.14	197965.32	5.30
28172	pagar	1.00	2.44	427	5	12	1.10	138.62	5.14	223695.94	5.35
1386	aleshores	0.99	2.17	393	9	0	2.95	138.35	5.14	238956.04	5.38
22658	jove	1.00	2.44	422	4	6	1.60	138.03	5.14	253384.20	5.40
24183	majoria	1.00	2.58	467	7	2	1.80	137.62	5.14	218585.47	5.34
24192	mala	0.82	0.90	422	4	28	1.00	137.11	5.14	280113.14	5.45
32527	realitat	1.00	2.58	386	8	0	1.90	137.02	5.14	263450.64	5.42
36502	sud	0.99	2.25	416	3	18	1.00	136.10	5.13	187280.87	5.27
30804	possible	1.00	2.58	413	8	1	2.70	134.90	5.13	261299.49	5.42
35127	següent	1.00	2.34	416	7	1	1.90	134.70	5.13	157545.07	5.20
18489	fred	1.00	2.58	393	4	6	1.50	134.65	5.13	194803.96	5.29
3085	arreu	1.00	2.44	408	5	9	1.20	133.58	5.13	275513.72	5.44
21143	illa	1.00	2.44	435	4	6	1.25	133.07	5.12	113309.80	5.05
24375	mama	0.97	1.79	401	4	31	1.00	131.85	5.12	133050.48	5.12
29085	peix	1.00	2.43	401	4	11	1.00	131.30	5.12	131041.94	5.12
40063	vista	1.00	2.44	429	5	9	1.30	131.24	5.12	265946.45	5.43
13764	empresa	0.99	2.26	432	7	1	1.85	130.75	5.12	162501.04	5.21
25850	mòbil	1.00	2.44	419	5	0	1.95	130.23	5.12	161193.71	5.21
24839	mas	0.92	1.39	387	3	35	1.00	130.01	5.11	67161.08	4.83
15646	espanyol	1.00	2.44	421	8	1	1.80	129.92	5.11	107914.10	5.03
1128	aire	1.00	2.34	420	4	15	1.00	129.90	5.11	230743.63	5.36
16359	estrany	0.98	1.93	406	7	2	1.55	129.90	5.11	271888.85	5.43
23423	llarg	1.00	2.58	401	5	2	1.60	129.88	5.11	248879.86	5.40
37095	taula	1.00	2.58	401	5	12	1.10	129.45	5.11	215697.46	5.33
25570	mil	1.00	2.34	433	3	19	1.00	129.34	5.11	185236.69	5.27
33172	relació	1.00	2.33	404	7	1	1.85	129.29	5.11	218621.12	5.34
10519	cuina	1.00	2.44	436	5	10	1.25	129.26	5.11	171331.46	5.23
8727	color	1.00	2.58	409	5	6	1.35	129.16	5.11	222400.49	5.35
25324	mes	0.98	2.02	410	3	27	1.00	128.40	5.11	229020.34	5.36
28588	parar	1.00	2.34	433	5	10	1.25	128.39	5.11	284760.11	5.45
19435	germà	1.00	2.44	419	5	1	1.95	128.22	5.11	176263.65	5.25
35105	segle	0.99	2.32	389	5	4	1.70	127.52	5.11	172686.32	5.24
28127	pa	0.97	1.82	406	2	36	1.00	126.97	5.10	149356.44	5.17
10266	creu	1.00	2.58	429	4	24	1.00	125.65	5.10	235176.67	5.37
27352	obra	1.00	2.58	426	4	6	1.20	125.35	5.10	176204.23	5.25
24835	marxar	0.99	2.27	441	6	6	1.55	125.10	5.10	250424.88	5.40
9953	correcte	1.00	2.58	431	8	1	2.45	124.75	5.10	89896.72	4.95
10864	decidir	1.00	2.58	428	7	5	1.60	123.75	5.09	233191.90	5.37
32532	realment	0.99	2.08	430	8	0	1.95	123.42	5.09	227903.16	5.36
14528	entendre	1.00	2.58	404	8	5	1.60	122.02	5.09	241582.58	5.38
30236	ple	0.97	1.87	423	3	8	1.15	121.13	5.08	264591.58	5.42
19777	gos	1.00	2.33	403	3	24	1.00	121.11	5.08	133597.18	5.13
37862	tocar	1.00	2.44	416	5	9	1.20	120.60	5.08	241214.15	5.38
35134	seguir	1.00	2.44	416	6	9	1.30	120.27	5.08	253562.47	5.40
15765	esperar	1.00	2.44	441	7	5	1.55	118.80	5.08	262285.93	5.42
39535	vent	1.00	2.58	426	4	16	1.00	118.46	5.07	168122.56	5.23
19004	gana	0.99	2.19	436	4	24	1.00	118.35	5.07	230030.54	5.36
21843	informació	1.00	2.34	428	10	0	2.65	117.83	5.07	188184.12	5.28
20339	habitació	0.99	2.18	405	9	0	2.50	116.68	5.07	181445.43	5.26
1956	amunt	0.99	2.11	398	5	4	1.70	116.25	5.07	207936.68	5.32
16664	exacte	1.00	2.58	418	6	2	1.85	116.23	5.07	233524.68	5.37
2164	animal	1.00	2.44	413	6	4	1.65	115.60	5.06	149510.94	5.18
28464	papa	0.96	1.70	396	4	28	1.00	115.44	5.06	119228.44	5.08
14406	enrere	0.99	2.18	408	6	2	1.90	115.33	5.06	232490.70	5.37
40036	visca	1.00	2.44	426	5	7	1.50	114.97	5.06	160682.66	5.21
31392	projecte	1.00	2.43	402	8	5	1.50	114.94	5.06	155227.54	5.19
4080	baixa	1.00	2.34	419	5	14	1.00	114.92	5.06	207651.44	5.32
8247	classe	0.99	2.19	432	6	0	1.85	114.38	5.06	192450.77	5.28
13048	dur	1.00	2.44	430	3	17	1.00	114.14	5.06	243579.23	5.39
16159	este	0.34	-0.40	429	4	4	1.20	113.75	5.06	120298.07	5.08
10274	creure	1.00	2.58	396	6	4	1.65	113.71	5.06	240536.72	5.38
28624	parell	1.00	2.58	396	6	3	1.65	113.62	5.06	242664.10	5.39
19815	gràcia	1.00	2.58	438	6	5	1.75	113.11	5.05	226512.64	5.36
28669	parlant	1.00	2.44	407	7	1	1.80	112.86	5.05	232799.71	5.37
21335	impossible	1.00	2.44	435	10	1	2.85	112.80	5.05	254822.26	5.41
31284	procés	1.00	2.33	400	6	5	1.75	112.72	5.05	152137.48	5.18
16283	estiu	1.00	2.58	419	5	9	1.40	112.45	5.05	179888.52	5.26
4079	baix	1.00	2.44	430	4	14	1.00	112.10	5.05	228913.37	5.36
38391	través	0.93	1.47	403	6	6	1.70	111.78	5.05	201067.26	5.30
29407	perill	1.00	2.58	412	6	0	1.70	111.12	5.05	219453.06	5.34
33694	resta	0.99	2.25	409	5	18	1.00	110.96	5.05	230113.74	5.36
35138	seguretat	1.00	2.34	417	9	0	2.65	110.74	5.04	178866.43	5.25
32381	ràpid	1.00	2.58	383	5	1	1.75	110.49	5.04	221354.63	5.35
12745	do	0.94	1.51	421	2	30	1.00	110.01	5.04	172662.56	5.24
37307	temporada	1.00	2.58	420	9	1	2.05	109.86	5.04	160064.65	5.20
14115	energia	0.99	2.26	428	7	1	2.10	109.58	5.04	160979.78	5.21
12477	director	1.00	2.44	435	8	0	1.95	109.39	5.04	154823.45	5.19
34065	roba	1.00	2.44	424	4	17	1.00	109.17	5.04	193888.83	5.29
30038	pitjor	1.00	2.33	406	6	1	1.85	108.99	5.04	236151.22	5.37
27365	obrir	1.00	2.58	407	5	8	1.35	108.22	5.03	231991.54	5.37
34827	sang	1.00	2.58	418	4	16	1.05	108.22	5.03	163748.95	5.21
21164	imatge	1.00	2.58	430	6	0	1.90	108.03	5.03	185189.15	5.27
6670	cançó	1.00	2.58	416	5	4	1.70	107.24	5.03	141251.00	5.15
9551	continuar	1.00	2.58	413	9	2	1.70	106.96	5.03	239312.58	5.38
24727	maria	0.97	1.88	429	5	27	1.00	106.19	5.03	112038.13	5.05
34497	sabeu	0.99	2.25	413	5	9	1.40	105.89	5.03	218335.89	5.34
36303	sovint	1.00	2.58	412	6	2	1.90	105.76	5.02	227237.61	5.36
21558	increïble	1.00	2.34	418	9	0	3.35	105.73	5.02	209980.87	5.32
38729	troba	0.97	1.78	395	5	13	1.00	105.69	5.02	237375.36	5.38
34623	sala	1.00	2.44	436	4	35	1.00	105.67	5.02	168574.18	5.23
27319	objectiu	1.00	2.58	392	8	0	2.00	105.22	5.02	196883.80	5.29
31943	quant	0.99	2.07	420	5	6	1.50	104.30	5.02	213855.31	5.33
7698	cel	1.00	2.58	412	3	22	1.00	103.93	5.02	199225.11	5.30
19716	gol	1.00	2.43	388	3	21	1.00	103.68	5.02	59162.60	4.77
30205	plat	1.00	2.44	425	4	14	1.00	103.32	5.01	131968.96	5.12
1555	almenys	0.92	1.40	428	7	0	2.15	102.30	5.01	234107.04	5.37
19351	genial	1.00	2.33	409	6	1	1.80	102.27	5.01	192284.38	5.28
27774	oportunitat	0.99	2.14	446	11	0	3.40	102.10	5.01	219928.45	5.34
35137	segurament	0.98	1.99	431	10	0	2.55	102.04	5.01	219025.21	5.34
31925	qual	0.84	0.98	420	4	6	1.55	102.02	5.01	193472.86	5.29
22154	intentar	0.99	2.26	429	8	3	1.65	101.72	5.01	216660.13	5.34
27600	oli	1.00	2.58	429	3	15	1.00	101.65	5.01	121545.98	5.09
1606	alta	1.00	2.58	423	4	19	1.00	101.53	5.01	200009.51	5.30
29169	pena	0.98	2.02	421	4	30	1.00	101.50	5.01	224183.22	5.35
16663	exactament	0.99	2.33	394	10	0	2.90	101.40	5.01	229519.50	5.36
30761	porto	0.94	1.52	430	5	16	1.00	101.15	5.01	220023.53	5.34
31078	preparat	1.00	2.44	416	8	3	1.60	101.13	5.01	225668.82	5.35
31750	pujar	0.99	2.33	394	5	4	1.55	100.96	5.00	208935.00	5.32
27806	or	0.98	2.04	448	2	26	1.00	100.74	5.00	130483.36	5.12
8028	cinc	0.99	2.25	412	4	10	1.35	100.70	5.00	169322.92	5.23
31131	presó	0.99	2.25	403	5	3	1.80	100.46	5.00	133894.30	5.13
18376	foto	0.98	1.93	409	4	19	1.00	100.23	5.00	168954.49	5.23
4534	bastant	0.95	1.60	422	7	4	1.55	100.18	5.00	192034.80	5.28
23722	llit	1.00	2.44	425	4	13	1.00	100.02	5.00	174956.32	5.24
29838	pilota	1.00	2.44	417	6	10	1.25	99.67	5.00	110944.72	5.05
10327	crisi	0.99	2.25	420	5	4	1.50	99.57	5.00	117790.38	5.07
38399	treball	1.00	2.44	414	7	1	1.65	99.46	5.00	165983.29	5.22
40177	voler	0.99	2.26	424	5	16	1.10	99.46	5.00	231658.76	5.37
28625	parella	1.00	2.58	429	7	3	1.65	99.30	5.00	163974.76	5.22
9975	córrer	0.98	1.98	419	6	3	1.80	99.19	5.00	209517.36	5.32
26449	muntanya	0.99	2.11	403	8	2	1.70	99.18	5.00	140811.26	5.15
12413	dinar	1.00	2.58	409	5	13	1.00	98.17	4.99	168562.29	5.23
39792	vi	1.00	2.58	412	2	23	1.00	98.16	4.99	112751.22	5.05
28794	passi	0.98	1.93	411	5	12	1.20	98.14	4.99	203075.79	5.31
5117	blanc	1.00	2.58	427	5	6	1.45	98.02	4.99	173304.33	5.24
32030	qüestió	1.00	2.43	404	7	0	2.90	97.92	4.99	201352.49	5.30
31234	principi	1.00	2.58	433	8	0	2.50	97.88	4.99	212132.02	5.33
34769	salvar	1.00	2.44	429	6	8	1.30	97.81	4.99	191357.36	5.28
8259	clau	1.00	2.58	429	4	12	1.20	96.85	4.99	180863.08	5.26
10747	damunt	0.95	1.65	398	6	0	1.95	96.59	4.99	202885.63	5.31
25285	mercat	1.00	2.58	416	6	3	1.70	96.38	4.98	140359.63	5.15
22175	interessant	1.00	2.34	432	11	0	2.20	96.20	4.98	202315.16	5.31
23503	llei	1.00	2.44	440	4	7	1.30	96.20	4.98	118491.58	5.07
35318	senyoreta	0.99	2.26	427	9	2	2.40	96.16	4.98	101900.38	5.01
10865	decidit	1.00	2.44	439	7	5	1.65	96.05	4.98	220178.03	5.34
13128	edat	1.00	2.58	427	4	3	1.60	95.98	4.98	190988.94	5.28
7603	caure	1.00	2.58	410	5	18	1.00	95.97	4.98	216006.47	5.33
17431	feliç	1.00	2.44	409	5	3	1.80	95.87	4.98	179127.89	5.25
7210	carn	1.00	2.58	395	4	14	1.00	95.53	4.98	130732.94	5.12
6936	capità	1.00	2.44	415	6	3	1.75	95.36	4.98	93450.28	4.97
16812	èxit	1.00	2.44	428	4	1	1.85	95.23	4.98	186246.90	5.27
3156	art	1.00	2.44	418	3	20	1.00	94.51	4.98	134120.11	5.13
20930	hospital	1.00	2.43	399	8	0	2.60	94.27	4.97	128451.05	5.11
28604	parc	1.00	2.58	419	4	13	1.00	93.81	4.97	120500.11	5.08
36209	sorpresa	0.99	2.18	416	8	1	2.05	93.29	4.97	201186.10	5.30
23732	lliure	1.00	2.58	412	6	8	1.30	93.22	4.97	198369.40	5.30
26893	neu	1.00	2.44	411	3	26	1.00	92.82	4.97	84881.33	4.93
24752	marit	1.00	2.43	404	5	10	1.30	92.78	4.97	135237.28	5.13
37149	teatre	1.00	2.45	451	6	1	1.85	92.69	4.97	102732.32	5.01
26685	natural	1.00	2.58	433	7	0	1.95	92.65	4.97	174148.16	5.24
6244	cafè	0.99	2.11	404	4	2	1.80	92.59	4.97	138897.80	5.14
24828	marxa	1.00	2.34	418	5	13	1.10	92.57	4.97	193223.28	5.29
16649	evitar	0.98	1.93	407	6	3	1.60	92.19	4.97	202148.77	5.31
24030	maco	0.96	1.70	401	4	18	1.00	92.08	4.96	191131.55	5.28
25768	missatge	1.00	2.58	439	8	2	2.10	91.97	4.96	146860.63	5.17
10184	crear	1.00	2.58	428	5	5	1.40	91.90	4.96	173007.21	5.24
26427	mundial	0.98	2.05	397	7	0	2.40	91.85	4.96	147217.17	5.17
29320	perdó	1.00	2.44	426	5	10	1.45	91.58	4.96	175621.87	5.25
29133	pell	1.00	2.58	396	4	17	1.00	91.32	4.96	167742.24	5.23
29986	pis	0.99	2.19	426	3	30	1.00	91.10	4.96	131410.37	5.12
14574	entrada	1.00	2.58	429	7	4	1.60	91.03	4.96	195124.85	5.29
17802	finalment	1.00	2.33	404	9	0	2.25	91.02	4.96	194043.33	5.29
11489	descobrir	0.99	2.26	438	9	4	1.65	90.93	4.96	196967.00	5.29
16857	experiència	1.00	2.45	442	11	0	3.55	90.72	4.96	186864.91	5.27
35946	societat	0.99	2.24	387	8	1	2.55	90.62	4.96	134975.81	5.13
15402	escriure	1.00	2.44	431	8	2	1.75	90.59	4.96	150853.92	5.18
9697	convertir	1.00	2.44	405	9	7	1.50	90.53	4.96	193460.98	5.29
26796	negre	1.00	2.34	438	5	4	1.60	90.42	4.96	160456.85	5.21
28772	passant	1.00	2.34	418	7	2	1.80	90.32	4.96	207627.67	5.32
30259	plena	1.00	2.58	414	5	8	1.50	90.31	4.96	214663.48	5.33
31046	premi	1.00	2.58	431	5	10	1.00	90.21	4.96	135605.71	5.13
35940	social	1.00	2.43	399	6	0	1.90	90.10	4.96	133145.55	5.12
14459	ensenyar	1.00	2.33	411	8	2	1.75	89.85	4.95	202077.47	5.31
24650	marc	1.00	2.34	420	4	17	1.00	89.76	4.95	92986.77	4.97
9525	content	1.00	2.58	407	7	8	1.30	89.55	4.95	198642.75	5.30
5211	boca	1.00	2.44	425	4	26	1.00	89.29	4.95	185212.92	5.27
30135	planeta	1.00	2.58	432	7	6	1.60	89.21	4.95	129021.52	5.11
26594	nadal	1.00	2.34	424	5	8	1.45	88.74	4.95	87448.45	4.94
18815	futbol	0.98	1.89	410	6	1	2.55	88.59	4.95	119834.56	5.08
35448	servei	1.00	2.45	442	6	6	1.50	88.16	4.95	164723.50	5.22
35038	secret	1.00	2.58	421	6	2	1.60	88.14	4.95	174255.12	5.24
5489	bosc	1.00	2.44	405	4	7	1.25	88.00	4.94	110909.07	5.05
28763	passada	1.00	2.34	419	7	6	1.65	87.82	4.94	197335.43	5.30
8418	club	0.99	2.07	416	4	2	1.80	87.72	4.94	114355.67	5.06
26578	na	0.65	0.38	396	2	28	1.00	87.65	4.94	40598.52	4.61
10588	cultura	1.00	2.44	433	7	0	1.95	87.61	4.94	129829.69	5.11
36653	suport	1.00	2.44	435	6	1	1.65	87.41	4.94	137923.25	5.14
37779	tirar	0.94	1.48	418	5	10	1.25	87.40	4.94	192664.69	5.29
4646	be	0.95	1.60	420	2	22	1.00	87.28	4.94	79307.35	4.90
4499	base	0.99	2.19	436	4	14	1.00	87.20	4.94	166672.61	5.22
30008	pista	0.99	2.18	419	5	12	1.30	87.18	4.94	145339.37	5.16
38817	trucar	1.00	2.58	436	6	4	1.55	87.13	4.94	157687.69	5.20
37430	tercer	1.00	2.58	435	6	4	1.65	87.05	4.94	156938.95	5.20
2664	aprendre	0.99	2.07	420	8	2	1.75	86.89	4.94	183715.43	5.26
12718	divertit	1.00	2.43	404	8	6	1.60	86.81	4.94	191143.44	5.28
25808	mitja	0.99	2.25	416	5	7	1.60	86.69	4.94	193294.59	5.29
39748	vespre	1.00	2.58	414	6	1	1.90	86.23	4.94	172282.24	5.24
26585	nacional	1.00	2.45	455	8	2	2.25	85.96	4.93	127417.07	5.11
29702	peu	1.00	2.58	418	3	26	1.00	85.82	4.93	179936.06	5.26
39298	vaixell	0.99	2.33	398	7	0	2.30	85.06	4.93	84810.02	4.93
35396	sèrie	1.00	2.33	413	5	2	1.85	85.05	4.93	150152.72	5.18
1605	alt	1.00	2.33	402	3	21	1.00	84.98	4.93	185664.54	5.27
6842	capaç	0.99	2.18	413	5	3	1.75	84.89	4.93	196741.18	5.29
9473	construir	0.98	1.97	412	9	0	1.90	84.88	4.93	145707.80	5.16
32834	recuperar	0.99	2.26	421	9	2	1.70	84.63	4.93	188766.48	5.28
5372	bonic	1.00	2.58	423	5	4	1.65	84.51	4.93	184785.06	5.27
23633	llibertat	0.99	2.33	395	9	0	2.25	84.36	4.93	143307.07	5.16
30360	població	1.00	2.58	435	8	0	2.75	84.12	4.93	130875.55	5.12
32223	ràdio	0.99	2.33	396	5	2	1.85	83.96	4.92	113725.77	5.06
4448	barri	1.00	2.44	409	5	13	1.00	83.92	4.92	135950.37	5.13
34755	salut	1.00	2.58	396	5	4	1.70	83.66	4.92	154312.40	5.19
14908	erra	0.93	1.42	398	4	10	1.00	83.64	4.92	16805.13	4.23
24551	mantenir	0.99	2.27	453	8	3	1.90	83.55	4.92	183953.13	5.27
29535	personal	1.00	2.33	407	8	3	1.75	83.49	4.92	174338.31	5.24
40185	volta	1.00	2.33	414	5	15	1.00	82.91	4.92	169097.11	5.23
35271	sensació	1.00	2.33	414	8	0	2.80	82.81	4.92	172068.31	5.24
12305	diferència	1.00	2.34	416	10	2	2.25	82.72	4.92	169679.47	5.23
25434	metge	1.00	2.58	401	5	5	1.70	82.68	4.92	127452.73	5.11
6561	càmera	0.98	2.02	417	6	1	1.95	82.61	4.92	130602.20	5.12
25109	meitat	1.00	2.33	412	6	0	1.80	82.06	4.91	170713.45	5.23
19266	gegant	1.00	2.44	437	6	5	1.55	81.79	4.91	109661.16	5.04
6060	busca	0.94	1.56	416	5	10	1.20	81.47	4.91	184452.29	5.27
5795	broma	0.98	1.96	400	5	11	1.25	81.38	4.91	177464.02	5.25
22192	interior	1.00	2.33	403	8	2	1.90	81.36	4.91	152624.76	5.18
7336	carta	0.99	2.19	430	5	20	1.00	81.15	4.91	121593.52	5.09
39844	victòria	1.00	2.44	421	8	0	2.20	81.08	4.91	117338.75	5.07
27304	obert	1.00	2.44	411	5	2	1.55	80.84	4.91	169727.01	5.23
20943	hòstia	0.97	1.86	410	6	3	1.80	80.39	4.91	96706.72	4.99
25373	mestre	1.00	2.58	456	6	5	1.60	80.35	4.91	109031.27	5.04
31118	presentar	1.00	2.33	406	9	3	1.65	80.31	4.91	175407.95	5.24
23496	llegir	1.00	2.58	422	6	7	1.55	80.21	4.90	156011.93	5.19
23583	llet	1.00	2.44	415	4	13	1.05	80.16	4.90	119442.37	5.08
31178	preu	1.00	2.55	2294	4	18	1.00	79.96	4.90	148702.77	5.17
23203	línia	0.99	2.17	396	5	5	1.70	79.74	4.90	150069.53	5.18
31873	puta	0.97	1.80	412	4	24	1.00	79.37	4.90	92713.42	4.97
27146	nota	0.99	2.26	425	4	35	1.00	79.20	4.90	177261.98	5.25
7060	caram	0.98	1.92	443	5	10	1.35	79.02	4.90	162168.27	5.21
9656	control	1.00	2.58	439	7	0	1.70	78.99	4.90	144459.90	5.16
36127	somni	1.00	2.44	416	5	1	1.60	78.99	4.90	140454.71	5.15
38112	total	1.00	2.44	425	5	2	1.80	78.76	4.90	179555.75	5.25
39584	ver	0.43	-0.17	383	3	22	1.00	78.64	4.90	91370.44	4.96
39511	vendre	1.00	2.44	410	6	10	1.35	78.37	4.89	145755.34	5.16
36916	tancat	1.00	2.58	427	6	4	1.50	77.45	4.89	164747.27	5.22
7594	cau	1.00	2.58	424	3	33	1.00	77.28	4.89	163035.86	5.21
30224	platja	1.00	2.58	403	6	1	1.80	77.04	4.89	110017.71	5.04
39767	vestit	1.00	2.44	407	6	5	1.65	77.02	4.89	132991.05	5.12
9738	copa	1.00	2.34	415	4	28	1.00	76.97	4.89	112870.06	5.05
27131	normalment	0.99	2.32	377	10	1	2.50	76.97	4.89	173934.23	5.24
15522	església	0.98	1.89	407	8	0	3.15	76.86	4.89	80246.25	4.90
20112	gros	0.99	2.33	398	4	15	1.00	76.82	4.89	151103.51	5.18
23531	llengua	1.00	2.44	415	7	1	1.80	76.82	4.89	122009.48	5.09
32520	real	0.97	1.80	420	4	6	1.15	76.79	4.89	148453.19	5.17
20949	hotel	1.00	2.58	412	5	1	1.90	76.65	4.89	110100.90	5.04
8038	cinema	0.99	2.26	426	6	0	2.00	76.58	4.88	85570.65	4.93
40240	vostre	1.00	2.43	385	6	6	1.65	76.54	4.88	153278.43	5.19
29349	perfectament	1.00	2.44	419	12	0	3.60	76.36	4.88	185617.00	5.27
38526	treu	0.99	2.33	395	4	16	1.00	76.21	4.88	180981.92	5.26
34622	sal	1.00	2.44	430	3	25	1.00	75.90	4.88	96255.10	4.98
307	acció	1.00	2.58	396	5	2	1.80	75.67	4.88	150877.69	5.18
38799	tros	0.97	1.83	410	4	17	1.00	75.54	4.88	170558.94	5.23
33655	resposta	1.00	2.44	414	8	0	1.95	75.49	4.88	156344.71	5.19
35847	so	0.99	2.12	415	2	36	1.00	75.41	4.88	117754.72	5.07
31022	preguntar	1.00	2.43	393	9	2	1.70	75.23	4.88	172365.43	5.24
21129	il·lusió	1.00	2.58	417	8	1	2.55	74.64	4.87	161894.91	5.21
36227	sortida	1.00	2.44	417	7	3	1.80	74.63	4.87	151329.32	5.18
